code,region_code,en,ar
16303,6,Al Khujaim,آل خجيم
16787,6,Ghavafil,غوافل
16815,6,Al Maqli,المقلي
16819,6,Shiab Umm Sad,شعب ام سد
17411,8,Al Areedah,العريدة
17417,8,Alqarinin,القرينين
17420,8,Badai' Al Jara,بدائع  الجرعاء
17431,8,Al Darbah,الضربة
17444,8,Rijamah,رجامة
17456,8,Az Zubayrah,الزبيرة
17457,8,Al Khuwair,الخوير
17459,8,Umm Raqtain,ام رقتين
17465,8,Al Hayaniyah,الحيانية
17467,8,Al Jabayli,الجبيلي
17475,8,Umm Sarut,ام ساروت
17476,8,An Nasiriyah,الناصرية
17477,8,Al Fuwayliq 2,الفويلق 2
17478,8,Al Fuwayliq 1,الفويلق 1
17482,8,Abu Mazahah,ابو مزحامة
17488,8,Al Sanaf,السناف
17491,8,Badai' Aleulya,بدائع العليا
17492,8,Badai' Al Mahmi,بدائع المحمي
17493,8,Ri' Al Mahmi,ريع المحمي
17501,8,Badaya Al Sabahah,بدائع الصباحة
17514,8,Al Mansuriyah,المنصورية
17522,8,Al Luwaish,اللويش
17569,8,Al Ghafiliyyah,الغفيلية
17573,8,Al Radhfain,الرضفين
17574,8,Al Shaarif,الشارف
17577,8,Rawd Al Abd,روض العبد
17581,8,Al Saadah,السعدة
17608,8,An Nadhim And Lajawi,النظيم واللجاوي
17613,8,Al Ganimiyah,الغانمية
17614,8,Al Hamudiyah,الحمودية
17638,8,Al Sakhirah Al Sabban,الصخيرة الصبان
17639,8,Hama,حمه
17647,8,Thuwayleel,ثويليل
17648,8,Abu Swaisiyat,أبو سويسيات
17652,8,Al Quwainiyah,القوينية
17662,8,Ad Dihwah,الدحوه
17667,8,Al Shuayla,الشعيلاء
17679,8,Hijrat Al Makhruq,هجرة المخروق
17695,8,Adwat Athqab,عدوة اثقب
17698,8,Al Shaq,الشق
17704,8,Badai' Al Shaq,بدائع الشق
17708,8,As Safra,الصفراء
17717,8,Al Mazka,المزكا
17718,8,Kahlah,كحلة
17728,8,Al Malvi,الملوي
17740,8,Al Labana,اللبانه
17743,8,Wasat Al Rass,وسعة الرس
17744,8,Al Tuneib,الطنيب
17750,8,Al Bahra,البحره
17761,8,Umm Sha'arei,ام شعاري
17762,8,Al Lakheen Ubaid,اللخين عبيد
17777,8,Al Manakh,المناخ
17778,8,Al Majasah,المجصة
17780,8,Al Buwaiyidah,البوييضة
17781,8,Abu Duyhat,ابو دويحات
17782,8,Eyal Obeid,عيال عبيد
17788,8,Al Mallah,الملاح
17791,8,Al Maghar,المغار
17795,8,Umm Amayir,ام عماير
17802,8,Marran,مران
17827,8,An Nasifah,الناصفة
17841,8,Farshat Najab,فرشة نجب
17849,8,Al Dufaynah,الدفينة
17853,8,Faydat Al Masa'r,فيضة المسعار
17861,8,Al Dhikra,الذكري
17862,9,Al Shadhi Manahi Ibn Bakr,الشاظي مناحي بن بكر
17863,9,Al Didab,الديدب
17879,9,Zabala,زبالا
17880,9,Al Ajramiyyah,العجرمية
17888,9,Ibn Aesh,ابن عائش
17924,10,Al Naeamia,النعامية
17925,10,Al Hajariah,الهجاريه
17926,10,Al Khawajih,الخواجيه
17927,10,Al Sawalimah,السوالمه
17928,10,Al Batinah,الباطنه
17929,10,Al Shamuh,الشمه
17930,10,Al Rafie,الرافعي
17931,10,Alt Arashah,الطراشه
17932,10,Al Faqrah,الفقرة
17933,10,Abu Alkarsh,ابو الكرش
17934,10,Al Arjeen,العرجين
17935,10,Al Hiwaya,الحواية
17936,10,Al Amaridah,العمارده
17937,10,Al Qasadah,القصاده
17938,10,Al Saruriyah,السروريه
17939,10,Al Nijabah Wal Jahajih,النجابه و الجحاجح
17940,10,Abdullah Al Eyafi (Al Eyafi),عبدالله العيافي (العيافي)
17941,10,Al Jaeawunah,الجعاونه
17942,10,Halah Muhsin Al Muhasana,حله محسن  المحاسنة
17943,10,Al Dawahishah,الدواحشه
17944,10,Tyhan (Hulat Tyhan),تيهان (حلة تيهان)
17945,10,Al Khawarah,الخواره
17946,10,Al Shawahiyah,الشواهية
17947,10,Al Shiarah,الشعاره
17948,10,Al Qawaea,القواعة
17991,10,Al Shaakhir,الشاخر
17992,10,Umm Al Shibaqa,ام الشباقاء
17993,10,Al Lakhabsia,اللخبصية
17994,10,Al Samikh,الصامخ
17995,10,Al Jarah Al Qadiumah,الجاره القديمه
17996,10,Al Ziniyah,الزينيه
17997,10,Hulat Ali Bin Musa,حلة علي بن موسى
17998,10,Umm Al Qahfah,ام القحفه
17999,10,Hulat Al Makki,حلة المكي
18000,10,Hulat Al Earshi,حلة العرشي
18001,10,Qibah,قبه
18002,10,Al Khadra,الخضراء
18003,10,Halah Attieh,حله عطيه
18004,10,Halah Abu Marei,حله ابو مرعي
18005,10,Al Daheeqi,الدحيقي
18006,10,Al Hashibiria,الحشيبرية
18008,10,Ar Runah,الرونة
18009,10,Halah Muhamad Eisa,حله محمد عيسى
18010,10,Halah Aleaqibiu,حله العقيبي
18011,10,Halah Al Qamiri,حله القميري
18012,10,Halah Mishary,حله مشاري
18013,10,Halah Al Sahluli,حله الصهلولي
18014,10,Halah Alhawa Tyn,حله الحو تين
18015,10,Halah Bin Alwaan,حله بن علوان
18016,10,Halah Al Hukmaa,حله الحكمى
18017,10,Halah Abdullah Qabea,حله عبدالله قبع
18018,10,Halah Maruei Bin Shamy,حله مروعي بن شامي
18019,10,Halah Al Kalabih,حله الكلابيه
18020,10,Abu Danqur,ابو دنقور
18021,10,Al Jidiayn,الجديين
18022,10,Zubarat Al Jidyeen,زبارة الجديين
18023,10,Shayban,شيبان
18025,10,Qaryat Al Jawabirih,قرية الجوابره
18026,10,Al Shawajirat Wal Jarabiyah,الشواجرة والجرابية
18027,10,Al Zayni,الزيني
18028,10,Al Mahasih,المحاصيه
18029,10,Jameema,جميما
18030,10,Hanaqfah,حنقفه
18031,10,Al Hawamidah Jahish,الحوامضه جحيش
18032,10,Al Zaqlah,الزقله
18038,10,Al Fawarisah,الفوارسة
18042,10,Al Salamah Al Sufla,السلامة السفلى
18043,10,Shahdah,شهده
18044,10,Al Kalibah,الكلبة
18045,10,Al Fisalah Wal Dagharih,الفصاله والدغاريه
18046,10,Al Shiqafah Wal Musawafa,الشقافه والمصاوفة
18047,10,Al Madrak,المدرك
18048,10,Al Shaeafah,الشعافه
18049,10,Abu Al Maqrah,ابوالمقره
18052,10,Al Awajimah,العواجمه
18053,10,Wajah Alhasan,وجه الحسن
18054,10,Alearduh,العرضه
18055,10,Albatih,البطيح
18056,10,Alsidaduh,السداده
18057,10,Al Nazlah,النزلة
18058,10,Eawanah,عوانه
18059,10,Aleabduh,العبده
18060,10,'Abu Altuyur,ابو الطيور
18061,10,Umm Alearsh,ام العرش
18062,10,Mansih,منسيه
18063,10,Alsanif,الصنيف
18064,10,Al Hamdiyah,الحمضيه
18065,10,Al Harf,الحرف
18066,10,Almajdiruh,المجديره
18067,10,Hulat 'Abu Habibuh,حلة ابو حبيبه
18068,10,Alkhawaliduh,الخوالده
18069,10,Alzaydiuh,الزيديه
18070,10,Alhajarayn,الحجرين
18071,10,Jaribuh,جريبه
18072,10,Zarabah,زربه
18073,10,Alhadwaa,الهدوى
18074,10,Alhaqawih,الحقاويه
18075,10,Al 'Usaylah,العسيلة
18076,10,Alrajie,الرجيع
18077,10,Hulat 'Iibrahim Eisaa,حلة ابراهيم عيسى
18078,10,Alkawmuh,الكومه
18115,10,Al Husayniyyah,الحسينية
18191,10,Al Khashabiyah,الخشابية
18202,10,Al Mashayikh,المشايخ
18210,10,Al Shabitah,الشابطه
18217,10,Al Dahaliyyah,الدهالية
18221,10,Al Maashiyyah,المعاشية
18245,10,Abu Lahab,ابو لهب
18285,10,Salam Bani Wasal,سلام بني واصل
18289,10,Khudayrat Ayash,خضيرة عياش
18298,10,Al Mawasah,المواسة
18305,10,Al Kawamilah,الكواملة
18320,10,Khudair,خضير
18326,10,Radis Al Sharqiyyah,رديس الشرقية
18436,10,Al Wasit,الواسط
18447,10,Al Maqdarah,المقدرة
18578,10,Al Rukbah,الركبة
18634,10,Al Kamb Radis,الكمب رديس
19913,10,Udhaibah,عذيبه
19920,10,Al Joroof,الجروف
19922,10,Al Hurani,الحوراني
19924,10,Al Ghafqiyah,الغفقيه
19927,10,Ash Shuafuliyah,الشعفوليه
19931,10,Al Dhabrah,الظبرة
19963,10,Al Mahazirah,المحازره
19966,10,Al 'Uqdah,العقدة
19983,10,Al Khadraa,الخضراء
19989,10,Al Marabi,المرابي
20463,10,Hajan,حجن
21068,10,Samrat Al Jed,سمرة الجد
21167,10,Manshabah,منشبة
21168,10,Al Arq,العرق
21172,10,Al Mubarakah,المباركة
21175,10,Alekarah,العكرة
21176,10,Al Shamhaniyyah Al Ulya,الشمهانية العليا
21177,10,Al Shamhaniyyah Al Sufla,الشمهانية السفلى
21946,12,Al May Al Ahmar,المي الأحمر
21948,12,Al Ghabr Al Asfal,الغبر الاسفل
21978,12,Al Marbah,المرباة
21981,12,Al Farah,الفرح
21982,12,Al Qama,القمع
21984,12,Al Qadhanah,قذانه
22073,12,Al Fasilah And Al Masud,الفصيلة وال مسعود
22075,12,Al Khajah,الخاجة
22076,12,Al Hadban,الحدبان
22181,12,Al Qadaya,القضايا
22785,12,Al Salman,ال سلمان
22799,12,Al-Dahwat,الضحوات
22804,12,Sabihah Al Sufla,سبيحة السفلى
22816,12,Al Habashah,الحبشه
22909,12,Al Fuqaha,الفقهاء
22916,12,Al Gharaba Wal Athimmah,الغرباء والاثمة
22920,12,As Sadr,الصدر
22921,12,Al Shareeq,الشريق
23385,13,Aburawas,ابورواث
23386,13,Hedeb,هديب
23388,13,Al Harrah,الحرة
23408,13,Athnab,أطناب
23416,13,Basithah,بسيطاء
23419,8,Shafa Albayn,شفا البين
23420,4,Abraqiyah,ابرقية
23633,6,Bani Amru,بني عمرو
23640,2,Al Ardhiyah Al Janubiyah,العرضية الجنوبية
23641,2,Al Ardhiyat,العرضيات
23642,2,Al Ardhiyah Al Shimaliyah,العرضية الشمالية
23660,2,Batat,بطاط
23694,1,Al Juwy,الجوي
23695,8,Al Sayayil,السياييل
